Links,subdir1,subdir2
https://www.datacamp.com/instructors/nickstrayer,instructors,nickstrayer
https://www.datacamp.com/instructors/joshmulrich,instructors,joshmulrich
https://www.datacamp.com/instructors/franksumanski,instructors,franksumanski
https://www.datacamp.com/instructors/lis-sulmont,instructors,lis-sulmont
https://www.datacamp.com/instructors/nathancgeorge,instructors,nathancgeorge
https://www.datacamp.com/instructors/nzumel,instructors,nzumel
https://www.datacamp.com/instructors/dsvancer,instructors,dsvancer
https://www.datacamp.com/instructors/danielbourke,instructors,danielbourke
https://www.datacamp.com/instructors/harrisj,instructors,harrisj
https://www.datacamp.com/instructors/katharinecc6b90c27e1b40129c2745c9215cc689,instructors,katharinecc6b90c27e1b40129c2745c9215cc689
https://www.datacamp.com/instructors/denablaze,instructors,denablaze
https://www.datacamp.com/instructors/gmjperry,instructors,gmjperry
https://www.datacamp.com/instructors/mattdowle,instructors,mattdowle
https://www.datacamp.com/instructors/andrew-bray,instructors,andrew-bray
https://www.datacamp.com/instructors/cyborgus,instructors,cyborgus
https://www.datacamp.com/instructors/itacdonev,instructors,itacdonev
